1,1,0
21,18,1
21,42,1
58,18,0
61,42,1
104,1,0
104,42,1
104,16,1
104,26,1
104,27,1
61,19,1
61,20,1
32,19,0
21,32,1
21,4,0
21,9,1
1,10,0
1,11,1
1,12,0
32,35,0
58,24,0
61,43,1
74,14,0
61,39,1
21,34,0
