20,2,1
20,3,1
20,21,1
30,22,1
30,23,1
30,8,1
30,44,1
30,45,1
39,1,0
39,13,0
39,27,0
54,36,0
54,37,0
74,3,1
75,14,1
75,29,1
75,30,1
75,31,0
75,32,0
75,12,1
60,38,0
54,43,1
30,15,0
20,10,0
