1,1,4
1,3,3
1,4,5
1,5,2
2,1,4
2,2,2
2,3,3
2,4,4
2,5,2
3,1,4
3,2,3
3,3,3
3,4,1
3,5,5
4,1,2
4,2,5
4,3,1
4,4,1
5,1,3
5,2,1
5,3,1
5,4,3
5,5,4
6,1,4
6,2,4
6,3,3
6,4,3
6,5,4
7,1,5
7,2,4
7,3,2
7,4,2
7,5,4
8,1,3
8,2,1
8,3,1
8,4,2
8,5,3
9,1,1
9,2,1
9,3,1
9,4,1
10,1,4
10,2,3
10,3,3
10,4,5
10,5,3
11,1,4
11,2,3
11,3,3
11,4,3
11,5,4
12,1,4
12,2,2
12,3,2
12,4,3
12,5,5
13,2,3
13,3,1
13,4,2
13,5,3
14,1,2
14,2,5
14,3,1
14,4,1
14,5,5
